trip_id,user_id,user_type,bike_id,bike_type,start_station_id,end_station_id,start_time,end_time,duration_minutes,distance_km,status
TR10861,USR1131,casual,BK251,classic,ST103,ST102,2024-10-26 20:34:00,2024-10-26 20:49:02,15.0,2.44,completed
TR10862,USR1163,member,BK285,classic,ST104,ST103,2024-05-21 20:05:00,2024-05-21 20:08:29,3.5,4.98,completed
TR10863,USR1034,casual,BK261,classic,ST114,ST105,2024-01-11 13:24:00,2024-01-11 14:13:35,49.6,14.44,completed
TR10864,USR1138,casual,BK227,electric,ST114,ST114,2024-11-13 18:40:00,2024-11-13 18:59:34,19.6,4.27,completed
TR10865,USR1071,member,BK346,classic,ST101,ST106,2024-07-25 22:50:00,2024-07-25 23:04:33,14.6,14.2,completed
TR10866,USR1004,member,BK317,electric,ST107,ST112,2024-08-02 18:30:00,2024-08-02 19:05:33,35.6,8.22,completed
TR10867,USR1161,casual,BK320,electric,ST102,ST105,2024-11-06 06:43:00,2024-11-06 06:51:16,8.3,6.93,completed
TR10868,USR1135,member,BK250,classic,ST109,ST104,2024-10-29 18:12:00,2024-10-29 18:14:55,2.9,6.58,completed
TR10869,USR1081,casual,BK241,classic,ST113,ST109,2024-03-16 09:51:00,2024-03-16 10:31:08,40.1,13.53,nan
TR10870,USR1161,member,BK295,electric,ST104,ST100,2024-09-15 17:50:00,2024-09-15 17:59:15,9.3,4.57,nan
TR10871,USR1088,casual,BK251,classic,ST105,ST107,2024-05-04 22:20:00,2024-05-04 23:13:52,53.9,7.06,cancelled
TR10872,USR1044,casual,BK295,classic,ST104,ST101,2024-04-08 20:04:00,2024-04-08 20:08:26,4.4,7.59,completed
TR10873,USR1008,casual,BK250,classic,ST107,ST108,2024-01-04 13:24:00,2024-01-04 14:24:04,60.1,0.76,completed
TR10874,USR1103,member,BK261,classic,ST112,ST113,2024-11-19 07:11:00,2024-11-19 07:38:05,27.1,12.35,completed
TR10875,USR1094,member,BK265,electric,ST113,ST106,2024-08-08 17:47:00,2024-08-08 18:48:30,61.5,1.82,completed
TR10876,USR1000,member,BK201,electric,ST114,ST109,2024-03-03 09:26:00,2024-03-03 09:33:25,7.4,10.13,completed
TR10877,USR1080,member,BK323,electric,ST110,ST106,2024-09-16 10:04:00,2024-09-16 10:18:51,14.9,4.48,completed
TR10878,USR1034,casual,BK228,electric,ST105,ST110,2024-09-01 17:04:00,2024-09-01 17:12:42,8.7,3.63,completed
TR10879,USR1110,casual,BK262,classic,ST100,ST114,2024-11-06 07:40:00,2024-11-06 08:19:55,39.9,8.3,completed
TR10880,USR1039,member,BK201,electric,ST112,ST110,2024-10-27 16:36:00,2024-10-27 16:38:00,2.0,5.82,completed
TR10881,USR1080,member,BK283,electric,ST109,ST107,2024-08-04 20:58:00,2024-08-04 21:05:11,7.2,9.78,cancelled
TR10882,USR1007,member,BK329,electric,ST109,ST102,2024-03-12 11:11:00,2024-03-12 11:46:34,35.6,7.92,completed
TR10883,USR1189,casual,BK329,classic,ST102,ST101,2024-02-21 07:31:00,2024-02-21 07:39:06,8.1,13.0,completed
TR10884,USR1190,member,BK212,classic,ST100,ST105,2024-05-07 18:45:00,2024-05-07 19:26:31,41.5,8.56,nan
TR10885,USR1174,member,BK241,electric,ST112,ST104,2024-05-11 18:08:00,2024-05-11 18:27:12,19.2,7.01,completed
TR10886,USR1036,member,BK312,classic,ST110,ST111,2024-07-04 17:43:00,2024-07-04 18:04:55,21.9,5.89,completed
TR10887,USR1133,casual,BK262,classic,ST112,ST101,2024-02-04 11:18:00,2024-02-04 11:20:00,2.0,7.72,completed
TR10888,USR1089,member,BK320,classic,ST106,ST101,2024-02-15 15:46:00,2024-02-15 16:03:12,17.2,3.61,completed
TR10889,USR1162,casual,BK328,electric,ST111,ST102,2024-03-27 18:12:00,2024-03-27 20:00:59,109.0,13.28,completed
TR10890,USR1110,member,BK235,electric,ST106,ST104,2024-02-08 07:32:00,2024-02-08 07:45:57,14.0,10.05,completed
TR10891,USR1071,casual,BK202,classic,ST106,ST111,2024-07-18 17:34:00,2024-07-18 17:49:22,15.4,5.57,completed
TR10892,USR1135,casual,BK201,classic,ST110,ST114,2024-03-26 16:39:00,2024-03-26 17:04:22,25.4,7.84,completed
TR10893,USR1153,member,BK211,electric,ST106,ST100,2024-02-13 10:47:00,2024-02-13 11:04:06,17.1,5.04,completed
TR10894,USR1130,member,BK235,electric,ST111,ST102,2024-04-30 22:51:00,2024-04-30 22:57:00,6.0,10.03,completed
TR10895,USR1156,casual,BK283,classic,ST107,ST108,2024-03-11 19:27:00,2024-03-11 19:41:51,14.9,2.25,completed
TR10896,USR1135,casual,BK250,classic,ST112,ST102,2024-11-15 09:02:00,2024-11-15 09:18:22,16.4,14.01,completed
TR10897,USR1135,casual,BK317,electric,ST111,ST110,2024-02-23 15:02:00,2024-02-23 15:08:33,6.6,5.25,completed
TR10898,USR1161,casual,BK329,electric,ST111,ST114,2024-08-22 06:36:00,2024-08-22 06:39:24,3.4,6.28,completed
TR10899,USR1122,casual,BK312,classic,ST105,ST104,2024-05-23 10:08:00,2024-05-23 10:16:09,8.2,11.69,completed
TR10900,USR1145,casual,BK261,electric,ST102,ST114,2024-10-05 15:34:00,2024-10-05 15:39:06,5.1,2.15,completed
TR10901,USR1135,member,BK295,electric,ST103,ST103,2024-04-21 07:19:00,2024-04-21 07:19:00,17.7,2.33,completed
TR10902,USR1174,casual,BK244,classic,ST105,ST113,2024-03-28 19:04:00,2024-03-28 19:22:27,18.5,2.75,completed
TR10903,USR1103,casual,BK317,classic,ST111,ST100,2024-02-02 17:19:00,2024-02-02 17:41:03,22.1,5.68,completed
TR10904,USR1004,casual,BK280,electric,ST107,ST107,2024-08-02 11:09:00,2024-08-02 11:22:28,13.5,6.09,completed
TR10905,USR1008,member,BK312,electric,ST113,ST101,2024-12-30 12:54:00,2024-12-30 13:02:38,8.6,12.07,completed
TR10906,USR1187,casual,BK307,classic,ST112,ST108,2024-07-12 09:17:00,2024-07-12 09:22:07,5.1,7.92,nan
TR10907,USR1189,casual,BK328,classic,ST112,ST106,2024-05-24 14:23:00,2024-05-24 14:39:26,16.4,2.3,completed
TR10908,USR1061,casual,BK342,classic,ST110,ST109,2024-10-08 13:45:00,2024-10-08 14:08:54,23.9,0.68,completed
TR10909,USR1141,member,BK325,electric,ST106,ST101,2024-11-28 17:46:00,2024-11-28 17:48:35,2.6,13.79,completed
TR10910,USR1145,member,BK211,electric,ST114,ST112,2024-11-29 22:44:00,2024-11-29 22:58:37,14.6,1.0,completed
TR10911,USR1001,member,BK312,electric,ST111,ST108,2024-09-16 09:29:00,2024-09-16 10:13:33,44.6,14.72,completed
TR10912,USR1135,casual,BK325,electric,ST104,ST106,2024-03-16 07:12:00,2024-03-16 07:22:19,10.3,0.8,completed
TR10913,USR1047,member,BK315,electric,ST111,ST108,2024-10-08 07:54:00,2024-10-08 08:31:30,37.5,13.15,completed
TR10914,USR1053,member,BK295,electric,ST111,ST108,2024-04-04 10:24:00,2024-04-04 11:08:00,44.0,2.78,completed
TR10915,USR1122,member,BK295,classic,ST110,ST111,2024-05-20 09:38:00,2024-05-20 09:42:41,4.7,10.18,completed
TR10916,USR1070,casual,BK238,electric,ST100,ST101,2024-08-23 20:35:00,2024-08-23 20:47:21,12.4,13.02,cancelled
TR10917,USR1064,member,BK250,electric,ST114,ST112,2024-01-28 06:15:00,2024-01-28 06:27:42,12.7,,completed
TR10918,USR1004,member,BK274,classic,ST105,ST104,2024-06-26 15:22:00,2024-06-26 16:00:25,38.4,3.28,completed
TR10919,USR1023,member,BK320,electric,ST108,ST106,2024-06-14 16:22:00,2024-06-14 16:25:05,3.1,9.15,completed
TR10920,USR1089,member,BK235,classic,ST103,ST111,2024-03-17 12:07:00,2024-03-17 12:17:07,10.1,11.45,completed
TR10921,USR1032,member,BK295,classic,ST111,ST114,2024-03-18 17:31:00,2024-03-18 18:13:35,42.6,9.02,completed
TR10922,USR1014,member,BK270,classic,ST111,ST104,2024-12-06 18:16:00,2024-12-06 18:27:42,11.7,8.66,completed
TR10923,USR1123,member,BK258,classic,ST101,ST105,2024-01-17 21:48:00,2024-01-17 22:00:52,12.9,2.84,completed
TR10924,USR1014,member,BK235,classic,ST102,ST100,2024-09-25 19:26:00,2024-09-25 20:02:47,36.8,9.44,completed
TR10925,USR1103,casual,BK312,electric,ST106,ST103,2024-03-24 15:26:00,2024-03-24 15:38:01,12.0,8.68,completed
TR10926,USR1047,member,BK285,classic,ST109,ST109,2024-09-02 14:19:00,2024-09-02 14:37:22,18.4,6.18,completed
TR10927,USR1039,member,BK302,electric,ST113,ST107,2024-05-28 07:47:00,2024-05-28 08:02:13,15.2,0.94,completed
TR10928,USR1014,member,BK329,classic,ST110,ST101,2024-02-23 19:39:00,2024-02-23 20:00:25,21.4,14.28,cancelled
TR10929,USR1080,casual,BK325,electric,ST104,ST107,2024-07-10 21:15:00,2024-07-10 21:19:54,4.9,12.46,completed
TR10930,USR1105,casual,BK283,electric,ST110,ST112,2024-06-13 16:21:00,2024-06-13 16:47:58,27.0,12.62,completed
TR10931,USR1026,casual,BK329,electric,ST112,ST106,2024-12-23 18:49:00,2024-12-23 19:23:25,34.4,6.9,completed
TR10932,USR1071,member,BK325,classic,ST104,ST107,2024-05-07 15:23:00,2024-05-07 16:14:45,51.8,2.24,completed
TR10933,USR1043,member,BK238,classic,ST101,ST107,2024-03-10 08:38:00,2024-03-10 09:09:29,31.5,2.46,completed
TR10934,USR1150,member,BK211,classic,ST112,ST111,2024-09-03 17:38:00,2024-09-03 17:44:49,6.8,1.11,completed
TR10935,USR1133,member,BK312,electric,ST111,ST114,2024-09-14 22:38:00,2024-09-14 23:34:21,56.4,6.2,nan
TR10936,USR1110,member,BK202,electric,ST103,ST100,2024-01-17 09:04:00,2024-01-17 09:33:14,29.2,10.35,completed
TR10937,USR1034,member,BK295,classic,ST112,ST110,2024-12-25 15:57:00,2024-12-25 16:19:39,22.7,0.95,completed
TR10938,USR1034,member,BK238,classic,ST112,ST101,2024-11-17 12:48:00,2024-11-17 12:53:07,5.1,9.7,completed
TR10939,USR1189,casual,BK227,electric,ST114,ST104,2024-08-04 22:59:00,2024-08-04 23:11:50,12.8,13.68,completed
TR10940,USR1199,member,BK328,electric,ST112,ST109,2024-04-16 13:00:00,2024-04-16 13:03:32,3.5,4.36,completed
TR10941,USR1000,member,BK320,electric,ST103,ST102,2024-08-05 20:50:00,2024-08-05 21:58:12,68.2,0.62,completed
TR10942,USR1080,casual,BK261,classic,ST107,ST101,2024-05-16 18:04:00,2024-05-16 18:13:18,9.3,14.77,cancelled
TR10943,USR1190,member,BK331,electric,ST108,ST113,2024-05-13 17:51:00,2024-05-13 17:55:09,4.2,7.83,completed
TR10944,USR1123,casual,BK285,electric,ST113,ST102,2024-04-19 08:21:00,2024-04-19 09:00:14,39.2,8.95,cancelled
TR10945,USR1034,casual,BK202,electric,ST110,ST105,2024-01-24 08:18:00,2024-01-24 08:25:05,7.1,11.95,completed
TR10946,USR1034,casual,BK262,electric,ST110,ST102,2024-09-24 16:05:00,2024-09-24 16:19:52,14.9,4.21,completed
TR10947,USR1003,member,BK243,classic,ST102,ST109,2024-04-16 13:05:00,2024-04-16 13:29:31,24.5,5.41,completed
TR10948,USR1014,member,BK320,electric,ST104,ST113,2024-05-25 19:36:00,2024-05-25 19:41:33,5.6,4.96,completed
TR10949,USR1190,member,BK325,classic,ST113,ST102,2024-03-30 11:18:00,2024-03-30 13:11:57,114.0,4.31,completed
TR10950,USR1130,member,BK251,electric,ST100,ST102,2024-01-11 21:04:00,2024-01-11 22:22:50,78.8,5.11,completed
TR10951,USR1100,member,BK244,classic,ST113,ST104,2024-02-25 14:03:00,2024-02-25 14:11:34,8.6,8.35,completed
TR10952,USR1087,member,BK261,electric,ST113,ST108,2024-02-17 15:40:00,2024-02-17 16:12:56,32.9,9.36,cancelled
TR10953,USR1103,member,BK312,electric,ST114,ST101,2024-10-03 21:14:00,2024-10-03 21:41:36,27.6,9.63,completed
TR10954,USR1105,casual,BK243,classic,ST100,ST114,2024-05-28 13:55:00,2024-05-28 14:29:27,34.5,2.51,completed
TR10955,USR1134,casual,BK261,classic,ST104,ST105,2024-04-05 16:00:00,2024-04-05 16:11:27,11.5,8.55,completed
TR10956,USR1089,member,BK295,classic,ST103,ST101,2024-03-31 21:01:00,2024-03-31 22:54:10,113.2,7.2,completed
TR10957,USR1071,member,BK250,classic,ST105,ST107,2024-07-25 20:46:00,2024-07-25 21:22:17,36.3,6.9,completed
TR10958,USR1034,casual,BK327,electric,ST104,ST105,2024-03-10 19:42:00,2024-03-10 20:10:01,28.0,8.35,cancelled
TR10959,USR1007,casual,BK327,electric,ST100,ST108,2024-06-29 21:50:00,2024-06-29 21:52:58,3.0,5.54,cancelled
TR10960,USR1064,casual,BK307,electric,ST111,ST110,2024-12-29 13:57:00,2024-12-29 14:26:01,29.0,8.04,cancelled
TR10961,USR1070,casual,BK261,classic,ST102,ST101,2024-03-06 19:52:00,2024-03-06 20:31:10,39.2,8.93,completed
TR10962,USR1061,casual,BK300,electric,ST107,ST114,2024-10-08 17:42:00,2024-10-08 18:08:31,26.5,13.88,completed
TR10963,USR1174,casual,BK307,electric,ST106,ST100,2024-07-17 12:51:00,2024-07-17 13:43:49,52.8,12.28,completed
TR10964,USR1014,member,BK312,electric,ST106,ST108,2024-03-31 12:56:00,2024-03-31 13:32:07,36.1,8.32,completed
TR10965,USR1094,member,BK261,classic,ST102,ST111,2024-07-09 22:30:00,2024-07-09 22:34:34,4.6,6.4,completed
TR10966,USR1034,casual,BK323,classic,ST108,ST105,2024-01-20 22:48:00,2024-01-20 22:50:55,2.9,7.28,completed
TR10967,USR1032,casual,BK325,classic,ST112,ST106,2024-05-12 12:33:00,2024-05-12 12:54:51,21.9,6.32,nan
TR10968,USR1062,member,BK243,classic,ST103,ST101,2024-07-28 12:42:00,2024-07-28 13:12:11,30.2,4.71,completed
TR10969,USR1003,member,BK330,classic,ST105,ST105,2024-10-30 21:45:00,2024-10-30 21:57:11,12.2,10.86,completed
TR10970,USR1032,member,BK329,classic,ST101,ST104,2024-01-14 09:07:00,2024-01-14 09:31:36,24.6,2.62,completed
TR10971,USR1080,member,BK300,electric,ST110,ST100,2024-10-15 15:25:00,2024-10-15 15:27:00,2.0,11.17,completed
TR10972,USR1032,member,BK258,electric,ST103,ST104,2024-08-24 21:21:00,2024-08-24 21:53:16,32.3,2.25,completed
TR10973,USR1133,member,BK228,electric,ST106,ST102,2024-03-05 14:17:00,2024-03-05 14:19:48,2.8,2.13,completed
TR10974,USR1192,member,BK238,electric,ST106,ST114,2024-08-25 12:51:00,2024-08-25 12:53:37,2.6,5.77,completed
TR10975,USR1040,casual,BK312,electric,ST104,ST100,2024-10-21 11:01:00,2024-10-21 11:03:00,2.0,7.24,completed
TR10976,USR1128,member,BK285,classic,ST113,ST105,2024-01-07 19:49:00,2024-01-07 19:51:00,2.0,9.02,completed
TR10977,USR1003,casual,BK211,classic,ST100,ST100,2024-03-24 15:28:00,2024-03-24 15:59:51,31.9,8.18,completed
TR10978,USR1040,member,BK283,electric,ST105,ST104,2024-08-05 18:11:00,2024-08-05 19:47:29,96.5,3.0,completed
TR10979,USR1135,member,BK262,classic,ST112,ST102,2024-03-15 21:32:00,2024-03-15 21:46:32,14.5,9.7,completed
TR10980,USR1102,casual,BK295,classic,ST106,ST106,2024-08-07 17:17:00,2024-08-07 17:19:00,2.0,6.21,completed
TR10981,USR1163,casual,BK312,electric,ST110,ST101,2024-10-12 07:04:00,2024-10-12 07:47:49,43.8,2.05,completed
TR10982,USR1039,member,BK327,electric,ST107,ST100,2024-06-07 17:20:00,2024-06-07 17:47:03,27.1,10.79,completed
TR10983,USR1161,member,BK330,classic,ST114,ST101,2024-01-11 07:00:00,2024-01-11 07:02:00,2.0,6.01,completed
TR10984,USR1011,member,BK329,classic,ST109,ST113,2024-03-25 21:05:00,2024-03-25 21:15:16,10.3,0.71,completed
TR10985,USR1023,casual,BK346,classic,ST103,ST105,2024-02-09 18:09:00,2024-02-09 18:23:45,14.8,3.76,completed
TR10986,USR1047,casual,BK312,classic,ST110,ST112,2024-03-16 14:03:00,2024-03-16 14:40:00,37.0,2.98,completed
TR10987,USR1081,member,BK241,electric,ST102,ST103,2024-05-01 12:57:00,2024-05-01 13:46:00,49.0,7.28,completed
TR10988,USR1003,member,BK250,electric,ST113,ST105,2024-10-08 12:59:00,2024-10-08 13:13:35,14.6,1.54,completed
TR10989,USR1171,member,BK212,classic,ST113,ST105,2024-12-02 09:44:00,2024-12-02 11:02:24,78.4,12.73,completed
TR10990,USR1070,member,BK235,classic,ST104,ST102,2024-07-23 15:18:00,2024-07-23 15:58:37,40.6,11.98,completed
TR10991,USR1131,casual,BK270,classic,ST101,ST104,2024-02-04 22:28:00,2024-02-04 22:50:16,22.3,3.41,completed
TR10992,USR1049,casual,BK307,classic,ST104,ST107,2024-08-05 20:41:00,2024-08-05 21:39:06,58.1,13.8,cancelled
TR10993,USR1100,member,BK238,electric,ST102,ST108,2024-08-03 22:13:00,2024-08-03 22:15:00,2.0,6.47,completed
TR10994,USR1014,member,BK285,electric,ST105,ST104,2024-08-15 07:46:00,2024-08-15 08:03:59,18.0,9.01,completed
TR10995,USR1007,casual,BK327,classic,ST103,ST111,2024-01-13 08:25:00,2024-01-13 08:40:30,15.5,6.48,completed
TR10996,USR1032,casual,BK251,classic,ST102,ST112,2024-11-01 19:20:00,2024-11-01 19:25:47,5.8,13.55,completed
TR10997,USR1133,member,BK229,classic,ST106,ST104,2024-04-25 16:26:00,2024-04-25 16:36:37,10.6,3.0,completed
TR10998,USR1014,member,BK331,classic,ST108,ST100,2024-08-17 13:57:00,2024-08-17 14:13:22,16.4,7.73,completed
TR10999,USR1071,casual,BK327,electric,ST113,ST112,2024-10-11 15:49:00,2024-10-11 16:26:44,37.7,4.28,completed
TR11000,USR1000,casual,BK262,classic,ST111,ST110,2024-01-03 17:36:00,2024-01-03 18:10:17,34.3,9.27,completed
TR11001,USR1174,member,BK270,classic,ST103,ST111,2024-06-20 21:41:00,2024-06-20 21:51:44,10.7,10.22,completed
TR11002,USR1043,casual,BK244,classic,ST102,ST109,2024-02-13 08:03:00,2024-02-13 09:48:26,105.4,4.09,completed
TR11003,USR1049,member,BK201,electric,ST110,ST106,2024-05-19 14:14:00,2024-05-19 15:07:58,54.0,3.61,completed
TR11004,USR1070,member,BK227,classic,ST101,ST100,2024-04-16 07:56:00,2024-04-16 08:01:07,5.1,10.38,completed
TR11005,USR1162,member,BK227,classic,ST110,ST103,2024-07-27 10:43:00,2024-07-27 10:45:00,2.0,6.76,completed
TR11006,USR1023,member,BK227,electric,ST107,ST100,2024-09-29 14:19:00,2024-09-29 14:37:12,18.2,0.72,completed
TR11007,USR1136,member,BK274,electric,ST108,ST104,2024-03-03 08:35:00,2024-03-03 08:41:45,6.8,11.75,nan
TR11008,USR1130,member,BK315,electric,ST106,ST106,2024-08-21 18:03:00,2024-08-21 18:05:00,2.0,4.26,completed
TR11009,USR1004,member,BK307,electric,ST106,ST106,2024-07-22 08:25:00,2024-07-22 08:36:19,11.3,5.62,completed
TR11010,USR1110,member,BK241,classic,ST102,ST112,2024-04-25 17:56:00,2024-04-25 18:32:51,36.9,10.09,completed
TR11011,USR1032,member,BK265,electric,ST103,ST113,2024-09-25 06:15:00,2024-09-25 06:22:01,7.0,11.08,completed
TR11012,USR1174,member,BK228,classic,ST104,ST114,2024-03-16 06:52:00,2024-03-16 07:39:05,47.1,5.83,completed
TR11013,USR1100,member,BK250,classic,ST106,ST113,2024-02-16 20:37:00,2024-02-16 21:27:52,50.9,7.51,completed
TR11014,USR1003,member,BK295,classic,ST108,ST105,2024-08-31 12:40:00,2024-08-31 13:05:48,25.8,5.36,completed
TR11015,USR1123,member,BK229,classic,ST108,ST102,2024-10-14 07:59:00,2024-10-14 08:01:19,2.3,1.34,completed
TR11016,USR1088,member,BK312,classic,ST101,ST105,2024-05-06 10:47:00,2024-05-06 10:49:00,2.0,10.26,cancelled
TR11017,USR1110,casual,BK312,electric,ST113,ST107,2024-09-30 21:51:00,2024-09-30 21:53:38,2.6,10.91,completed
TR11018,USR1071,casual,BK329,classic,ST114,ST113,2024-11-02 17:52:00,2024-11-02 18:58:27,66.5,5.48,nan
TR11019,USR1136,member,BK243,classic,ST107,ST106,2024-09-29 21:37:00,2024-09-29 22:12:05,35.1,7.34,completed
TR11020,USR1145,member,BK328,classic,ST114,ST101,2024-10-30 18:20:00,2024-10-30 18:22:00,2.0,8.07,completed
TR11021,USR1014,member,BK327,electric,ST114,ST103,2024-04-17 06:32:00,2024-04-17 08:11:51,99.9,13.52,nan
TR11022,USR1013,member,BK265,electric,ST106,ST112,2024-03-18 22:11:00,2024-03-18 22:13:00,2.0,0.68,completed
TR11023,USR1141,member,BK346,classic,ST101,ST111,2024-11-01 07:56:00,2024-11-01 08:13:57,18.0,10.25,completed
TR11024,USR1064,member,BK328,electric,ST108,ST103,2024-07-29 18:17:00,2024-07-29 18:38:08,21.1,7.52,completed
TR11025,USR1190,member,BK317,electric,ST106,ST101,2024-11-12 19:04:00,2024-11-12 19:14:16,10.3,8.73,cancelled
TR11026,USR1189,member,BK329,electric,ST101,ST102,2024-06-10 09:23:00,2024-06-10 09:46:06,23.1,5.02,cancelled
TR11027,USR1052,member,BK295,classic,ST113,ST114,2024-09-12 19:38:00,2024-09-12 19:52:57,15.0,5.21,completed
TR11028,USR1053,casual,BK291,electric,ST107,ST108,2024-11-01 10:39:00,2024-11-01 11:08:02,29.0,11.27,completed
TR11029,USR1130,member,BK329,electric,ST108,ST105,2024-12-02 17:03:00,2024-12-02 17:38:37,35.6,13.35,completed
TR11030,USR1131,casual,BK317,classic,ST110,ST107,2024-09-02 11:52:00,2024-09-02 11:54:39,2.7,4.27,completed
TR11031,USR1081,member,BK323,classic,ST101,ST110,2024-12-26 18:22:00,2024-12-26 18:43:39,21.7,3.43,completed
TR11032,USR1098,member,BK262,electric,ST111,ST102,2024-04-16 10:32:00,2024-04-16 11:08:44,36.7,13.07,completed
TR11033,USR1026,casual,BK227,electric,ST110,ST110,2024-10-28 13:34:00,2024-10-28 13:36:00,2.0,9.82,cancelled
TR11034,USR1043,member,BK251,classic,ST103,ST107,2024-06-12 07:57:00,2024-06-12 08:11:50,14.8,11.74,completed
TR11035,USR1171,casual,BK336,classic,ST104,ST101,2024-03-12 20:44:00,2024-03-12 21:10:31,26.5,10.38,completed
TR11036,USR1040,member,BK291,electric,ST104,ST109,2024-11-05 11:13:00,2024-11-05 11:23:16,10.3,2.37,completed
TR11037,USR1136,member,BK261,classic,ST101,ST109,2024-12-01 20:23:00,2024-12-01 20:40:10,17.2,0.96,completed
TR11038,USR1061,member,BK261,electric,ST100,ST107,2024-02-08 17:08:00,2024-02-08 18:44:05,96.1,14.5,completed
TR11039,USR1122,casual,BK283,classic,ST101,ST103,2024-01-23 07:07:00,2024-01-23 08:46:38,99.6,5.4,completed
TR11040,USR1171,member,BK317,classic,ST100,ST113,2024-03-21 18:18:00,2024-03-21 18:26:22,8.4,0.85,completed
TR11041,USR1003,member,BK286,electric,ST110,ST104,2024-01-27 07:32:00,2024-01-27 08:00:43,28.7,9.83,completed
TR11042,USR1080,member,BK328,classic,ST108,ST111,2024-11-15 12:17:00,2024-11-15 12:23:36,6.6,9.55,completed
TR11043,USR1003,casual,BK320,electric,ST107,ST114,2024-12-09 12:25:00,2024-12-09 12:33:29,8.5,13.77,cancelled
TR11044,USR1122,casual,BK229,electric,ST101,ST110,2024-04-29 09:20:00,2024-04-29 10:14:53,54.9,3.98,completed
TR11045,USR1105,member,BK227,classic,ST111,ST105,2024-02-04 22:08:00,2024-02-04 22:52:52,44.9,8.53,completed
TR11046,USR1000,member,BK228,electric,ST114,ST100,2024-02-21 20:00:00,2024-02-21 20:14:44,14.7,13.17,completed
TR11047,USR1088,member,BK235,classic,ST102,ST104,2024-01-15 12:57:00,2024-01-15 13:12:50,15.8,6.88,completed
TR11048,USR1094,member,BK312,classic,ST107,ST106,2024-10-17 20:35:00,2024-10-17 20:37:00,2.0,6.63,completed
TR11049,USR1008,member,BK342,electric,ST103,ST104,2024-02-12 16:34:00,2024-02-12 16:39:57,6.0,12.84,completed
TR11050,USR1052,member,BK258,classic,ST107,ST112,2024-02-18 11:46:00,2024-02-18 11:49:09,3.2,8.77,cancelled
TR11051,USR1052,member,BK323,classic,ST112,ST101,2024-03-19 15:02:00,2024-03-19 15:08:48,6.8,13.19,cancelled
TR11052,USR1062,member,BK211,electric,ST112,ST100,2024-04-17 10:07:00,2024-04-17 10:56:14,,7.37,completed
TR11053,USR1189,member,BK295,classic,ST100,ST108,2024-10-09 12:43:00,2024-10-09 12:50:59,8.0,7.84,completed
TR11054,USR1135,member,BK261,classic,ST109,ST104,2024-06-03 18:40:00,2024-06-03 18:42:00,2.0,10.64,completed
TR11055,USR1145,member,BK202,electric,ST106,ST107,2024-10-04 19:10:00,2024-10-04 19:15:59,6.0,4.43,completed
TR11056,USR1087,member,BK227,electric,ST103,ST102,2024-08-23 10:40:00,2024-08-23 10:42:00,2.0,5.72,completed
TR11057,USR1011,member,BK265,classic,ST110,ST111,2024-10-08 22:41:00,2024-10-08 23:04:08,23.1,12.11,completed
TR11058,USR1053,member,BK320,electric,ST108,ST112,2024-08-04 13:04:00,2024-08-04 13:08:28,4.5,14.36,completed
TR11059,USR1103,casual,BK265,classic,ST111,ST105,2024-02-22 08:54:00,2024-02-22 09:45:48,51.8,5.71,completed
TR11060,USR1003,member,BK327,electric,ST102,ST113,2024-09-06 07:13:00,2024-09-06 07:15:00,2.0,1.17,completed
TR11061,USR1123,member,BK283,classic,ST100,ST104,2024-02-17 22:52:00,2024-02-17 23:22:53,30.9,8.22,completed
TR11062,USR1187,member,BK328,electric,ST113,ST113,2024-12-01 22:37:00,2024-12-01 22:42:34,5.6,4.01,completed
TR11063,USR1049,member,BK270,electric,ST113,ST111,2024-05-20 07:18:00,2024-05-20 07:22:33,4.6,11.9,completed
TR11064,USR1145,member,BK229,electric,ST105,ST109,2024-04-03 14:29:00,2024-04-03 14:44:11,15.2,12.53,nan
TR11065,USR1189,casual,BK262,classic,ST114,ST101,2024-03-08 06:54:00,2024-03-08 07:02:22,8.4,11.59,completed
TR11066,USR1071,member,BK328,electric,ST107,ST105,2024-09-19 12:34:00,2024-09-19 13:24:34,50.6,0.53,completed
TR11067,USR1080,member,BK336,electric,ST111,ST104,2024-04-01 06:05:00,2024-04-01 06:22:29,17.5,7.24,nan
TR11068,USR1094,casual,BK265,classic,ST109,ST102,2024-09-14 22:34:00,2024-09-14 23:04:46,30.8,4.19,cancelled
TR11069,USR1094,casual,BK342,classic,ST104,ST104,2024-07-06 17:31:00,2024-07-06 17:38:03,7.1,7.71,completed
TR11070,USR1071,member,BK286,electric,ST102,ST108,2024-09-05 13:23:00,2024-09-05 13:47:35,24.6,4.66,nan
TR11071,USR1026,member,BK238,electric,ST110,ST114,2024-07-28 16:17:00,2024-07-28 16:21:51,4.9,13.04,completed
TR11072,USR1156,casual,BK317,classic,ST103,ST103,2024-02-14 07:27:00,2024-02-14 07:29:08,2.1,6.56,completed
TR11073,USR1163,member,BK295,electric,ST113,ST104,2024-09-10 11:28:00,2024-09-10 11:37:46,9.8,12.66,completed
TR11074,USR1128,casual,BK261,classic,ST108,ST113,2024-09-23 07:21:00,2024-09-23 07:32:16,11.3,4.66,completed
TR11075,USR1138,casual,BK312,electric,ST105,ST110,2024-04-05 11:33:00,2024-04-05 11:37:10,4.2,4.34,completed
TR11076,USR1040,casual,BK320,classic,ST111,ST106,2024-04-18 12:24:00,2024-04-18 12:33:54,9.9,4.7,completed
